respondent_id,year,district,region,gender,age,urban_rural,parent_education,monthly_household_income_ugx,completed,dropout
R09199,2024,Mbale,Eastern,Female,19,Urban,Secondary,248403,0,1
R09200,2021,Soroti,Eastern,Male,15,Rural,Secondary,276451,0,1
R09201,2021,Masaka,Central,Female,19,Rural,University,2177456,0,1
R09202,2024,Soroti,Eastern,Female,16,Rural,Primary,443707,1,0
R09203,2022,Fort Portal,Western,Male,20,Rural,Secondary,929794,1,0
R09204,2023,Gulu,Northern,Male,18,Urban,Primary,2257412,1,0
R09205,2023,Mbale,Eastern,Male,18,Urban,University,1180001,1,0
R09206,2021,Mbarara,Western,Female,14,Urban,didnot attend school,155508,0,1
R09207,2023,Gulu,Northern,Male,20,Urban,Secondary,88382,0,1
R09208,2021,Soroti,Eastern,Female,13,Rural,Secondary,223927,1,0
R09209,2023,Soroti,Eastern,Female,13,Rural,Tertiary,436314,1,0
R09210,2024,Gulu,Northern,Male,19,Urban,Secondary,344381,1,0
R09211,2022,Soroti,Eastern,Male,16,Rural,University,103964,0,1
R09212,2024,Mbarara,Western,Male,17,Urban,University,279009,1,0
R09213,2024,Jinja,Eastern,Female,19,Urban,didnot attend school,2933801,0,1
R09214,2023,Kampala,Central,Female,12,Urban,Primary,468517,1,0
R09215,2023,Gulu,Northern,Male,18,Urban,didnot attend school,74997,1,0
R09216,2024,Kampala,Central,Male,15,Urban,Primary,276050,0,1
R09217,2023,Masaka,Central,Male,18,Rural,Secondary,422236,1,0
R09218,2021,Mbale,Eastern,Male,17,Urban,University,213627,0,1
R09219,2022,Masaka,Central,Male,13,Rural,Tertiary,197491,1,0
R09220,2024,Soroti,Eastern,Male,15,Rural,didnot attend school,211086,1,0
R09221,2024,Kampala,Central,Male,20,Urban,didnot attend school,405490,1,0
R09222,2024,Arua,Northern,Male,18,Rural,Secondary,2870979,1,0
R09223,2021,Gulu,Northern,Female,20,Urban,Secondary,103682,1,0
R09224,2022,Masaka,Central,Female,20,Rural,Primary,364029,0,1
R09225,2024,Gulu,Northern,Male,12,Urban,Tertiary,239084,0,1
R09226,2024,Kampala,Central,Female,15,Urban,University,1568053,1,0
R09227,2022,Jinja,Eastern,Female,14,Urban,Primary,1352719,0,1
R09228,2022,Masaka,Central,Male,20,Rural,Tertiary,423145,1,0
R09229,2024,Kampala,Central,Male,20,Urban,Primary,65155,1,0
R09230,2023,Lira,Northern,Female,17,Rural,Secondary,11601,1,0
R09231,2021,Masaka,Central,Male,18,Rural,Primary,156682,0,1
R09232,2024,Arua,Northern,Female,15,Rural,didnot attend school,163976,0,1
R09233,2022,Fort Portal,Western,Female,20,Rural,University,221282,1,0
R09234,2022,Mbale,Eastern,Female,19,Urban,Primary,474735,1,0
R09235,2024,Jinja,Eastern,Female,17,Urban,Secondary,526086,1,0
R09236,2023,Gulu,Northern,Male,13,Urban,Primary,390839,0,1
R09237,2023,Soroti,Eastern,Female,13,Rural,didnot attend school,235246,0,1
R09238,2023,Lira,Northern,Male,14,Rural,didnot attend school,184355,1,0
R09239,2022,Lira,Northern,Male,14,Rural,Primary,48805,0,1
R09240,2023,Lira,Northern,Female,16,Rural,Secondary,154029,1,0
R09241,2023,Masaka,Central,Male,19,Rural,Primary,376363,1,0
R09242,2021,Mbarara,Western,Female,14,Urban,Secondary,165196,0,1
R09243,2021,Gulu,Northern,Female,12,Urban,Secondary,242263,0,1
R09244,2024,Gulu,Northern,Female,12,Urban,Secondary,1619791,1,0
R09245,2023,Arua,Northern,Male,15,Rural,Primary,332361,1,0
R09246,2023,Gulu,Northern,Female,15,Urban,University,370808,1,0
R09247,2023,Jinja,Eastern,Female,20,Urban,Primary,379995,0,1
R09248,2021,Kampala,Central,Female,15,Urban,Primary,329921,0,1
R09249,2022,Soroti,Eastern,Male,20,Rural,Primary,249803,1,0
R09250,2023,Gulu,Northern,Male,12,Urban,Primary,148215,1,0
R09251,2023,Kampala,Central,Male,15,Urban,didnot attend school,226580,1,0
R09252,2023,Masaka,Central,Female,20,Rural,Secondary,426501,0,1
R09253,2022,Lira,Northern,Female,12,Rural,Primary,377516,0,1
R09254,2023,Arua,Northern,Male,16,Rural,Primary,29671,0,1
R09255,2024,Mbarara,Western,Female,15,Urban,Tertiary,33409,0,1
R09256,2023,Kampala,Central,Female,17,Urban,Primary,239531,1,0
R09257,2021,Fort Portal,Western,Male,18,Rural,Primary,312055,0,1
R09258,2022,Arua,Northern,Male,18,Rural,Primary,483548,0,1
R09259,2024,Fort Portal,Western,Male,15,Rural,Tertiary,2573993,1,0
R09260,2024,Mbarara,Western,Female,19,Urban,didnot attend school,401035,0,1
R09261,2022,Mbale,Eastern,Female,17,Urban,Primary,184388,0,1
R09262,2023,Arua,Northern,Female,18,Rural,Secondary,313713,0,1
R09263,2024,Mbale,Eastern,Female,14,Urban,Secondary,278559,0,1
R09264,2022,Mbarara,Western,Female,12,Urban,Secondary,1046062,1,0
R09265,2023,Gulu,Northern,Male,19,Urban,Tertiary,277422,0,1
R09266,2022,Gulu,Northern,Male,20,Urban,didnot attend school,43832,0,1
R09267,2024,Mbarara,Western,Male,12,Urban,Primary,211184,1,0
R09268,2023,Mbarara,Western,Female,14,Urban,Primary,889019,1,0
R09269,2023,Gulu,Northern,Female,20,Urban,didnot attend school,62278,0,1
R09270,2022,Mbale,Eastern,Male,15,Urban,Primary,438526,1,0
R09271,2021,Lira,Northern,Male,20,Rural,Primary,16817,0,1
R09272,2022,Kampala,Central,Male,15,Urban,Secondary,455750,0,1
R09273,2022,Kampala,Central,Male,13,Urban,Secondary,195326,0,1
R09274,2022,Masaka,Central,Male,15,Rural,Primary,465456,1,0
R09275,2021,Lira,Northern,Female,16,Rural,Secondary,935796,0,1
R09276,2024,Mbale,Eastern,Female,12,Urban,Primary,2201056,0,1
R09277,2024,Lira,Northern,Female,12,Rural,Primary,357447,1,0
R09278,2023,Mbarara,Western,Male,18,Urban,Secondary,388269,0,1
R09279,2024,Kampala,Central,Female,20,Urban,didnot attend school,379597,0,1
R09280,2022,Masaka,Central,Female,15,Rural,didnot attend school,234734,0,1
R09281,2022,Mbale,Eastern,Female,15,Urban,Primary,67026,0,1
R09282,2023,Arua,Northern,Male,15,Rural,University,143013,1,0
R09283,2023,Masaka,Central,Female,13,Rural,Secondary,1515969,1,0
R09284,2022,Jinja,Eastern,Female,12,Urban,didnot attend school,722859,0,1
R09285,2022,Jinja,Eastern,Male,15,Urban,Tertiary,2403901,0,1
R09286,2023,Arua,Northern,Male,20,Rural,Secondary,386249,1,0
R09287,2022,Jinja,Eastern,Male,15,Urban,Secondary,298354,1,0
R09288,2021,Jinja,Eastern,Male,14,Urban,Tertiary,189854,1,0
R09289,2024,Arua,Northern,Male,12,Rural,Primary,384127,1,0
R09290,2023,Mbale,Eastern,Male,13,Urban,Primary,184548,1,0
R09291,2021,Fort Portal,Western,Female,15,Rural,Secondary,163281,0,1
R09292,2022,Jinja,Eastern,Male,12,Urban,Secondary,109409,0,1
R09293,2021,Kampala,Central,Male,14,Urban,Secondary,441608,0,1
R09294,2024,Gulu,Northern,Female,14,Urban,Secondary,1617205,1,0
R09295,2022,Jinja,Eastern,Male,17,Urban,University,2128437,0,1
R09296,2023,Masaka,Central,Female,15,Rural,University,702859,1,0
R09297,2021,Mbale,Eastern,Male,18,Urban,Tertiary,151696,1,0
R09298,2024,Masaka,Central,Female,13,Rural,Tertiary,19013,1,0
R09299,2023,Mbarara,Western,Male,19,Urban,University,431109,1,0
R09300,2023,Gulu,Northern,Male,17,Urban,didnot attend school,1782939,1,0
R09301,2024,Masaka,Central,Female,16,Rural,Primary,135031,0,1
R09302,2021,Jinja,Eastern,Male,13,Urban,Primary,272454,0,1
R09303,2023,Mbarara,Western,Female,14,Urban,Tertiary,807662,1,0
R09304,2024,Jinja,Eastern,Male,16,Urban,Secondary,1918254,1,0
R09305,2021,Mbale,Eastern,Female,15,Urban,Secondary,94680,0,1
R09306,2023,Jinja,Eastern,Male,19,Urban,didnot attend school,1005277,0,1
R09307,2024,Gulu,Northern,Male,16,Urban,Primary,396644,0,1
R09308,2024,Masaka,Central,Female,17,Rural,Secondary,126974,1,0
R09309,2024,Arua,Northern,Male,12,Rural,Primary,890638,0,1
R09310,2023,Lira,Northern,Male,16,Rural,Primary,392228,0,1
R09311,2022,Mbarara,Western,Male,16,Urban,Primary,335752,1,0
R09312,2021,Lira,Northern,Female,20,Rural,Primary,2073965,0,1
R09313,2021,Fort Portal,Western,Male,13,Rural,Secondary,498458,1,0
R09314,2023,Fort Portal,Western,Male,18,Rural,Primary,423960,0,1
R09315,2021,Kampala,Central,Male,19,Urban,Secondary,477562,1,0
R09316,2024,Lira,Northern,Male,14,Rural,didnot attend school,729426,0,1
R09317,2023,Fort Portal,Western,Male,20,Rural,Tertiary,421874,1,0
R09318,2021,Arua,Northern,Male,18,Rural,Primary,1330045,0,1
R09319,2023,Fort Portal,Western,Male,15,Rural,Secondary,367333,1,0
R09320,2021,Lira,Northern,Female,20,Rural,Secondary,282375,0,1
R09321,2022,Mbarara,Western,Male,13,Urban,Primary,1135473,1,0
R09322,2022,Mbarara,Western,Male,16,Urban,Tertiary,143316,0,1
R09323,2022,Masaka,Central,Male,18,Rural,Secondary,312549,1,0
R09324,2024,Kampala,Central,Female,16,Urban,Primary,457828,0,1
R09325,2022,Jinja,Eastern,Male,16,Urban,Primary,185925,0,1
R09326,2021,Jinja,Eastern,Female,13,Urban,University,296698,0,1
R09327,2022,Lira,Northern,Male,15,Rural,Tertiary,401746,1,0
R09328,2021,Mbarara,Western,Female,14,Urban,Primary,57599,1,0
R09329,2022,Arua,Northern,Female,13,Rural,Primary,1584084,0,1
R09330,2022,Mbarara,Western,Female,13,Urban,Tertiary,57038,0,1
R09331,2022,Fort Portal,Western,Female,18,Rural,Secondary,230180,0,1
R09332,2023,Arua,Northern,Male,16,Rural,Tertiary,504727,1,0
R09333,2022,Mbale,Eastern,Male,19,Urban,Primary,10785,1,0
R09334,2022,Fort Portal,Western,Female,13,Rural,Secondary,357638,1,0
R09335,2023,Soroti,Eastern,Female,12,Rural,Primary,459745,0,1
R09336,2021,Masaka,Central,Male,14,Rural,Primary,403370,1,0
R09337,2021,Masaka,Central,Female,18,Rural,Secondary,2740161,0,1
R09338,2022,Mbale,Eastern,Female,19,Urban,University,81266,1,0
R09339,2021,Soroti,Eastern,Male,19,Rural,Primary,85391,0,1
R09340,2023,Lira,Northern,Male,15,Rural,Primary,239875,0,1
R09341,2023,Masaka,Central,Female,17,Rural,Secondary,219645,1,0
R09342,2021,Soroti,Eastern,Male,16,Rural,Secondary,38090,0,1
R09343,2024,Masaka,Central,Male,17,Rural,Tertiary,196169,0,1
R09344,2021,Fort Portal,Western,Male,19,Rural,Tertiary,417440,0,1
R09345,2024,Fort Portal,Western,Female,18,Rural,didnot attend school,96023,0,1
R09346,2021,Soroti,Eastern,Male,19,Rural,University,152287,1,0
R09347,2023,Fort Portal,Western,Male,14,Rural,Tertiary,73891,1,0
R09348,2023,Kampala,Central,Male,15,Urban,Tertiary,316233,1,0
R09349,2023,Lira,Northern,Female,17,Rural,Secondary,496314,0,1
R09350,2024,Masaka,Central,Female,18,Rural,Tertiary,146845,0,1
R09351,2023,Arua,Northern,Female,16,Rural,didnot attend school,266826,0,1
R09352,2021,Soroti,Eastern,Female,14,Rural,Primary,1461092,1,0
R09353,2024,Fort Portal,Western,Male,14,Rural,Tertiary,77307,0,1
R09354,2024,Kampala,Central,Female,18,Urban,Primary,447614,1,0
R09355,2021,Mbale,Eastern,Male,15,Urban,didnot attend school,146260,0,1
R09356,2022,Masaka,Central,Male,16,Rural,Tertiary,77149,0,1
R09357,2022,Masaka,Central,Male,14,Rural,Tertiary,140126,1,0
R09358,2022,Masaka,Central,Female,14,Rural,Primary,461796,1,0
R09359,2021,Soroti,Eastern,Male,19,Rural,Tertiary,182922,1,0
R09360,2023,Jinja,Eastern,Male,16,Urban,Secondary,354401,1,0
R09361,2024,Fort Portal,Western,Female,16,Rural,Secondary,278976,1,0
R09362,2021,Jinja,Eastern,Female,17,Urban,Tertiary,316306,0,1
R09363,2024,Arua,Northern,Male,20,Rural,Primary,156112,0,1
R09364,2022,Fort Portal,Western,Male,19,Rural,Primary,384347,1,0
R09365,2022,Mbale,Eastern,Male,12,Urban,Primary,176418,1,0
R09366,2022,Fort Portal,Western,Female,18,Rural,Secondary,89992,0,1
R09367,2022,Soroti,Eastern,Male,14,Rural,Secondary,53313,1,0
R09368,2023,Kampala,Central,Male,13,Urban,Tertiary,263686,1,0
R09369,2024,Arua,Northern,Female,16,Rural,Tertiary,1301181,0,1
R09370,2024,Kampala,Central,Female,13,Urban,Secondary,44026,1,0
R09371,2021,Arua,Northern,Female,15,Rural,Tertiary,142186,0,1
R09372,2024,Gulu,Northern,Male,12,Urban,Primary,1130023,1,0
R09373,2023,Mbale,Eastern,Female,18,Urban,didnot attend school,198029,0,1
R09374,2024,Fort Portal,Western,Male,17,Rural,Tertiary,465627,1,0
R09375,2021,Fort Portal,Western,Male,18,Rural,didnot attend school,403565,0,1
R09376,2021,Soroti,Eastern,Female,15,Rural,Primary,314033,1,0
R09377,2024,Soroti,Eastern,Female,15,Rural,Secondary,324471,1,0
R09378,2022,Lira,Northern,Female,14,Rural,Primary,200637,1,0
R09379,2021,Soroti,Eastern,Female,13,Rural,Tertiary,237046,0,1
R09380,2024,Arua,Northern,Female,15,Rural,Primary,435435,0,1
R09381,2021,Arua,Northern,Female,13,Rural,didnot attend school,351154,1,0
R09382,2021,Kampala,Central,Male,20,Urban,Primary,405597,0,1
R09383,2023,Fort Portal,Western,Female,12,Rural,Secondary,397038,0,1
R09384,2022,Arua,Northern,Male,14,Rural,Primary,474028,1,0
R09385,2021,Gulu,Northern,Female,20,Urban,Secondary,443667,0,1
R09386,2024,Jinja,Eastern,Male,19,Urban,Tertiary,239438,1,0
R09387,2023,Mbarara,Western,Male,13,Urban,University,311482,1,0
R09388,2023,Gulu,Northern,Male,14,Urban,Primary,313083,1,0
R09389,2021,Fort Portal,Western,Female,15,Rural,Primary,83492,0,1
R09390,2024,Mbarara,Western,Female,19,Urban,Secondary,131403,1,0
R09391,2022,Mbarara,Western,Male,18,Urban,University,88554,0,1
R09392,2024,Soroti,Eastern,Male,16,Rural,University,486895,1,0
R09393,2022,Masaka,Central,Female,15,Rural,Primary,322483,0,1
R09394,2024,Mbale,Eastern,Male,20,Urban,Secondary,210383,1,0
R09395,2023,Kampala,Central,Female,16,Urban,Primary,304488,1,0
R09396,2022,Masaka,Central,Female,15,Rural,didnot attend school,202891,0,1
R09397,2023,Fort Portal,Western,Male,19,Rural,didnot attend school,209273,0,1
R09398,2022,Arua,Northern,Female,16,Rural,Primary,278615,0,1
R09399,2024,Gulu,Northern,Female,12,Urban,Primary,1412275,1,0
R09400,2021,Fort Portal,Western,Male,18,Rural,didnot attend school,290031,0,1
R09401,2021,Jinja,Eastern,Female,15,Urban,Secondary,299714,0,1
R09402,2021,Mbale,Eastern,Female,14,Urban,Primary,2220354,1,0
R09403,2023,Mbale,Eastern,Male,17,Urban,Secondary,257788,0,1
R09404,2021,Jinja,Eastern,Male,19,Urban,Primary,129795,0,1
R09405,2021,Kampala,Central,Female,19,Urban,Primary,158271,0,1
R09406,2024,Fort Portal,Western,Female,18,Rural,Primary,408808,0,1
R09407,2023,Masaka,Central,Male,16,Rural,Primary,446087,0,1
R09408,2022,Mbale,Eastern,Male,19,Urban,Secondary,361021,1,0
R09409,2024,Mbale,Eastern,Female,19,Urban,Primary,216936,0,1
R09410,2023,Soroti,Eastern,Male,17,Rural,Secondary,275765,0,1
R09411,2024,Gulu,Northern,Female,20,Urban,Primary,201347,1,0
R09412,2024,Jinja,Eastern,Female,17,Urban,Secondary,327593,0,1
R09413,2022,Lira,Northern,Female,12,Rural,Tertiary,257597,1,0
R09414,2023,Fort Portal,Western,Male,13,Rural,didnot attend school,1260683,0,1
R09415,2021,Arua,Northern,Male,17,Rural,Primary,251688,1,0
R09416,2023,Jinja,Eastern,Female,17,Urban,didnot attend school,48071,0,1
R09417,2021,Arua,Northern,Female,13,Rural,Secondary,1596364,0,1
R09418,2021,Fort Portal,Western,Female,20,Rural,Primary,396826,0,1
R09419,2022,Mbale,Eastern,Male,12,Urban,Secondary,178014,1,0
R09420,2021,Lira,Northern,Female,20,Rural,Secondary,211972,0,1
R09421,2021,Kampala,Central,Female,17,Urban,University,640406,0,1
R09422,2024,Jinja,Eastern,Female,14,Urban,Secondary,448675,0,1
R09423,2021,Lira,Northern,Male,12,Rural,Secondary,2456705,1,0
R09424,2024,Fort Portal,Western,Male,15,Rural,Primary,469953,0,1
R09425,2024,Soroti,Eastern,Female,13,Rural,University,2883729,1,0
R09426,2023,Arua,Northern,Female,14,Rural,Tertiary,440278,0,1
R09427,2021,Mbarara,Western,Female,17,Urban,Primary,77375,1,0
R09428,2021,Mbale,Eastern,Male,15,Urban,Tertiary,11533,0,1
R09429,2022,Fort Portal,Western,Female,17,Rural,Primary,1476479,0,1
R09430,2023,Mbarara,Western,Female,17,Urban,Tertiary,2814921,1,0
R09431,2024,Mbale,Eastern,Male,16,Urban,Tertiary,420996,1,0
R09432,2023,Arua,Northern,Male,19,Rural,Primary,102948,0,1
R09433,2022,Jinja,Eastern,Female,16,Urban,Secondary,436007,0,1
R09434,2023,Lira,Northern,Female,18,Rural,Primary,242953,1,0
R09435,2022,Jinja,Eastern,Female,16,Urban,Primary,376551,0,1
R09436,2021,Kampala,Central,Male,17,Urban,Primary,164761,1,0
R09437,2023,Jinja,Eastern,Male,17,Urban,Secondary,29481,1,0
R09438,2021,Kampala,Central,Male,15,Urban,Primary,374888,0,1
R09439,2024,Arua,Northern,Female,13,Rural,didnot attend school,270020,0,1
R09440,2022,Arua,Northern,Male,15,Rural,Secondary,185726,0,1
R09441,2024,Kampala,Central,Female,17,Urban,Primary,488328,1,0
R09442,2021,Jinja,Eastern,Female,13,Urban,didnot attend school,354334,0,1
R09443,2022,Lira,Northern,Male,13,Rural,Primary,1763946,1,0
R09444,2021,Mbale,Eastern,Male,20,Urban,Primary,385160,0,1
R09445,2022,Jinja,Eastern,Female,19,Urban,Primary,37855,0,1
R09446,2024,Mbarara,Western,Female,19,Urban,didnot attend school,248953,0,1
R09447,2021,Masaka,Central,Male,14,Rural,University,450441,1,0
R09448,2024,Arua,Northern,Male,20,Rural,Secondary,354047,0,1
R09449,2024,Arua,Northern,Male,15,Rural,Primary,178593,1,0
R09450,2023,Fort Portal,Western,Female,15,Rural,Primary,427983,0,1
R09451,2023,Lira,Northern,Male,18,Rural,Primary,473435,0,1
R09452,2023,Gulu,Northern,Male,16,Urban,Secondary,488031,1,0
R09453,2022,Lira,Northern,Female,14,Rural,didnot attend school,961983,0,1
R09454,2024,Soroti,Eastern,Female,18,Rural,Primary,168633,0,1
R09455,2023,Masaka,Central,Female,18,Rural,Tertiary,788330,0,1
R09456,2022,Mbale,Eastern,Male,14,Urban,Primary,218160,0,1
R09457,2023,Lira,Northern,Female,18,Rural,Primary,423930,0,1
R09458,2024,Masaka,Central,Female,18,Rural,Tertiary,409670,0,1
R09459,2021,Arua,Northern,Female,15,Rural,Secondary,2727206,0,1
R09460,2023,Jinja,Eastern,Male,12,Urban,Primary,484469,0,1
R09461,2024,Gulu,Northern,Female,20,Urban,Secondary,10209,0,1
R09462,2022,Lira,Northern,Male,14,Rural,didnot attend school,361655,0,1
R09463,2022,Fort Portal,Western,Female,16,Rural,Secondary,113163,1,0
R09464,2022,Gulu,Northern,Male,17,Urban,Primary,248453,0,1
R09465,2023,Mbale,Eastern,Female,15,Urban,Tertiary,214169,0,1
R09466,2024,Masaka,Central,Male,17,Rural,University,44830,0,1
R09467,2023,Jinja,Eastern,Male,17,Urban,University,234802,0,1
R09468,2024,Jinja,Eastern,Male,20,Urban,University,15786,1,0
R09469,2024,Gulu,Northern,Female,14,Urban,Secondary,253450,1,0
R09470,2022,Lira,Northern,Male,17,Rural,Primary,46984,0,1
R09471,2024,Mbarara,Western,Female,15,Urban,Primary,379117,1,0
R09472,2021,Kampala,Central,Male,17,Urban,Secondary,480215,1,0
R09473,2021,Gulu,Northern,Female,17,Urban,Tertiary,410376,1,0
R09474,2023,Mbarara,Western,Female,20,Urban,Primary,16902,1,0
R09475,2023,Kampala,Central,Female,17,Urban,University,462632,0,1
R09476,2024,Masaka,Central,Male,18,Rural,Tertiary,441253,1,0
R09477,2022,Masaka,Central,Male,16,Rural,University,377879,1,0
R09478,2021,Kampala,Central,Male,19,Urban,Tertiary,144667,1,0
R09479,2021,Lira,Northern,Male,15,Rural,Primary,84052,0,1
R09480,2022,Masaka,Central,Male,16,Rural,didnot attend school,496613,0,1
R09481,2021,Arua,Northern,Female,17,Rural,didnot attend school,129237,0,1
R09482,2021,Lira,Northern,Male,18,Rural,Primary,322811,1,0
R09483,2022,Kampala,Central,Female,17,Urban,Secondary,105468,1,0
R09484,2021,Lira,Northern,Female,12,Rural,Tertiary,297383,1,0
R09485,2021,Mbarara,Western,Male,14,Urban,Tertiary,135151,1,0
R09486,2023,Gulu,Northern,Female,15,Urban,Secondary,237592,1,0
R09487,2021,Jinja,Eastern,Male,19,Urban,didnot attend school,428920,0,1
R09488,2024,Mbarara,Western,Female,18,Urban,Primary,66238,0,1
R09489,2021,Jinja,Eastern,Female,17,Urban,didnot attend school,1756745,1,0
R09490,2022,Mbarara,Western,Female,15,Urban,Primary,413864,1,0
R09491,2023,Jinja,Eastern,Male,20,Urban,Secondary,257614,0,1
R09492,2023,Soroti,Eastern,Female,19,Rural,didnot attend school,236830,0,1
R09493,2024,Soroti,Eastern,Male,18,Rural,Primary,471719,0,1
R09494,2022,Kampala,Central,Male,18,Urban,Primary,459433,0,1
R09495,2023,Gulu,Northern,Female,12,Urban,Secondary,229306,1,0
R09496,2021,Jinja,Eastern,Female,19,Urban,Primary,257625,0,1
R09497,2021,Jinja,Eastern,Female,19,Urban,Primary,249642,0,1
R09498,2023,Arua,Northern,Male,16,Rural,Primary,348385,0,1
R09499,2024,Kampala,Central,Female,20,Urban,University,248197,1,0
R09500,2023,Mbale,Eastern,Male,17,Urban,Primary,59073,0,1
R09501,2023,Kampala,Central,Female,17,Urban,Secondary,273854,1,0
R09502,2022,Arua,Northern,Male,14,Rural,Secondary,315044,0,1
R09503,2023,Kampala,Central,Female,17,Urban,Secondary,2103865,1,0
R09504,2021,Masaka,Central,Female,19,Rural,University,105337,1,0
R09505,2022,Mbarara,Western,Female,18,Urban,Primary,280199,1,0
R09506,2023,Soroti,Eastern,Female,16,Rural,Primary,378382,0,1
R09507,2024,Fort Portal,Western,Female,12,Rural,didnot attend school,71601,0,1
R09508,2022,Gulu,Northern,Male,12,Urban,Secondary,756929,1,0
R09509,2021,Soroti,Eastern,Male,18,Rural,Primary,252259,0,1
R09510,2023,Masaka,Central,Male,20,Rural,Primary,2139893,1,0
R09511,2023,Mbarara,Western,Female,18,Urban,Secondary,79102,0,1
R09512,2021,Soroti,Eastern,Male,16,Rural,Secondary,299791,1,0
R09513,2022,Jinja,Eastern,Female,19,Urban,didnot attend school,2732841,1,0
