Id,Year,Age dimension,Codes for death causes,Deaths Rounded off,Number of child Deaths,Date,TimeDimensionBegin,TimeDimensionEnd,Country,Sex,Child age,Causes of death
5810161,2020,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH13,2417.3,2417.267,2023-11-20T10:17:08Z,01-01-20,31-12-20,South Sudan,Both sexes,1-59 months,Other Group 1 (postneonatal only)
5810330,2008,AGEGROUP_YEARS0-4,CHILDCAUSE_CH19,1466.0,1466.29054,2024-03-25T14:04:48Z,01-01-08,31-12-08,Eritrea,Both sexes,0-4 years of age,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
5811574,2001,AGEGROUP_DAYS0-27,CHILDCAUSE_CH10,467.0,467.00994,2023-11-20T10:10:57Z,01-01-01,31-12-01,Djibouti,Both sexes,0-27 days,Prematurity
5812278,2010,AGEGROUP_YEARS0-4,CHILDCAUSE_CH17,7094.0,7093.87931,2024-03-25T14:04:48Z,01-01-10,31-12-10,Ethiopia,Both sexes,0-4 years of age,Injuries
5812684,2000,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH9,5614.5,5614.52358,2023-11-20T10:19:23Z,01-01-00,31-12-00,Burundi,Both sexes,1-59 months,Acute lower respiratory infections
5812890,2005,AGEGROUP_YEARS0-4,CHILDCAUSE_CH15,1509.0,1509.27322,2024-03-25T14:04:48Z,01-01-05,31-12-05,Rwanda,Both sexes,0-4 years of age,Congenital anomalies
5813395,2005,AGEGROUP_YEARS0-4,CHILDCAUSE_CH19,1487.0,1487.04877,2024-03-25T14:04:48Z,01-01-05,31-12-05,Eritrea,Both sexes,0-4 years of age,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
5813415,2004,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH3,6530.3,6530.30041,2023-11-20T10:19:42Z,01-01-04,31-12-04,Rwanda,Both sexes,1-59 months,Diarrhoeal diseases
5814181,2018,AGEGROUP_YEARS0-4,CHILDCAUSE_CH13,3878.738532110092,7716.570380779221,2024-03-25T14:04:48Z,01-01-18,31-12-18,Uganda,Both sexes,0-4 years of age,Other Group 1 (postneonatal only)
5814238,2004,AGEGROUP_DAYS0-27,CHILDCAUSE_CH8,0.0,0.0,2023-11-20T09:25:52Z,01-01-04,31-12-04,Eritrea,Both sexes,0-27 days,Malaria
5814676,2020,AGEGROUP_DAYS0-27,CHILDCAUSE_CH7,11.2,11.16612,2023-11-20T09:52:44Z,01-01-20,31-12-20,Eritrea,Both sexes,0-27 days,Meningitis/encephalitis
5816809,2017,AGEGROUP_DAYS0-27,CHILDCAUSE_CH8,0.0,0.0,2023-11-20T09:36:44Z,01-01-17,31-12-17,Somalia,Both sexes,0-27 days,Malaria
5818810,2006,AGEGROUP_YEARS0-4,CHILDCAUSE_CH13,2894.753289473684,2993.2582098701305,2024-03-25T14:04:48Z,01-01-06,31-12-06,South Sudan,Both sexes,0-4 years of age,Other Group 1 (postneonatal only)
5819501,2021,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH6,3.6,3.62596,2023-11-20T09:48:02Z,01-01-21,31-12-21,Kenya,Both sexes,1-59 months,Measles
5819654,2001,AGEGROUP_YEARS0-4,CHILDCAUSE_CH17,3018.0,3017.5337,2024-03-25T14:04:48Z,01-01-01,31-12-01,Kenya,Both sexes,0-4 years of age,Injuries
5820104,2013,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH2,269.3,269.33966,2023-11-20T10:08:27Z,01-01-13,31-12-13,Rwanda,Both sexes,1-59 months,HIV/AIDS
5820266,2020,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH5,0.0,0.0,2023-11-20T09:25:12Z,01-01-20,31-12-20,Djibouti,Both sexes,1-59 months,Tetanus
5821167,2002,AGEGROUP_YEARS0-4,CHILDCAUSE_CH18,294.0,293.67113,2024-03-25T14:04:48Z,01-01-02,31-12-02,Burundi,Both sexes,0-4 years of age,Tuberculosis
5822957,2001,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH13,5790.3,5790.28712,2023-11-20T10:19:27Z,01-01-01,31-12-01,Rwanda,Both sexes,1-59 months,Other Group 1 (postneonatal only)
5823262,2017,AGEGROUP_DAYS0-27,CHILDCAUSE_CH6,0.0,0.0,2023-11-20T09:29:48Z,01-01-17,31-12-17,Kenya,Both sexes,0-27 days,Measles
5823714,2003,AGEGROUP_YEARS0-4,CHILDCAUSE_CH6,4799.012738853503,55312.25684,2024-03-25T14:04:48Z,01-01-03,31-12-03,Ethiopia,Both sexes,0-4 years of age,Measles
5824396,2006,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH6,12083.5,12083.5271,2023-11-20T10:20:49Z,01-01-06,31-12-06,Uganda,Both sexes,1-59 months,Measles
5825061,2020,AGEGROUP_DAYS0-27,CHILDCAUSE_CH9,2400.9,2400.92925,2023-11-20T10:17:07Z,01-01-20,31-12-20,Uganda,Both sexes,0-27 days,Acute lower respiratory infections
5825218,2017,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH13,18434.8,18434.82644,2023-11-20T10:21:18Z,01-01-17,31-12-17,Ethiopia,Both sexes,1-59 months,Other Group 1 (postneonatal only)
5826406,2012,AGEGROUP_DAYS0-27,CHILDCAUSE_CH9,251.0,251.0067,2023-11-20T10:08:06Z,01-01-12,31-12-12,Eritrea,Both sexes,0-27 days,Acute lower respiratory infections
5826653,2010,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH5,10.5,10.46265,2023-11-20T09:52:14Z,01-01-10,31-12-10,Uganda,Both sexes,1-59 months,Tetanus
5826906,2015,AGEGROUP_YEARS0-4,CHILDCAUSE_CH12,43.0,42.7702,2024-03-25T14:04:48Z,01-01-15,31-12-15,Djibouti,Both sexes,0-4 years of age,Sepsis and other infectious conditions of the newborn
5827090,2021,AGEGROUP_YEARS0-4,CHILDCAUSE_CH9,6139.0,6139.2428,2024-03-25T14:04:48Z,01-01-21,31-12-21,South Sudan,Both sexes,0-4 years of age,Acute lower respiratory infections
5831210,2015,AGEGROUP_DAYS0-27,CHILDCAUSE_CH18,0.0,0.0,2023-11-20T09:35:50Z,01-01-15,31-12-15,Rwanda,Both sexes,0-27 days,Tuberculosis
5833286,2019,AGEGROUP_DAYS0-27,CHILDCAUSE_CH19,971.5,971.48738,2023-11-20T10:14:04Z,01-01-19,31-12-19,Burundi,Both sexes,0-27 days,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
5833947,2008,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH12,0.0,0.0,2023-11-20T09:25:53Z,01-01-08,31-12-08,Eritrea,Both sexes,1-59 months,Sepsis and other infectious conditions of the newborn
5835648,2018,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH5,9.9,9.88965,2023-11-20T09:51:58Z,01-01-18,31-12-18,Somalia,Both sexes,1-59 months,Tetanus
5837085,2007,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH15,2552.4,2552.40597,2023-11-20T10:17:18Z,01-01-07,31-12-07,Kenya,Both sexes,1-59 months,Congenital anomalies
5837311,2018,AGEGROUP_YEARS0-4,CHILDCAUSE_CH18,36.0,35.93631,2024-03-25T14:04:48Z,01-01-18,31-12-18,Rwanda,Both sexes,0-4 years of age,Tuberculosis
5837356,2007,AGEGROUP_YEARS0-4,CHILDCAUSE_CH6,88.0,88.4185,2024-03-25T14:04:48Z,01-01-07,31-12-07,Eritrea,Both sexes,0-4 years of age,Measles
5838716,2012,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH10,1832.4,1832.39427,2023-11-20T10:16:17Z,01-01-12,31-12-12,Ethiopia,Both sexes,1-59 months,Prematurity
5839065,2014,AGEGROUP_DAYS0-27,CHILDCAUSE_CH17,113.8,113.83216,2023-11-20T10:03:33Z,01-01-14,31-12-14,Somalia,Both sexes,0-27 days,Injuries
5839759,2008,AGEGROUP_YEARS0-4,CHILDCAUSE_CH16,2352.1143790849674,2404.900825714286,2024-03-25T14:04:48Z,01-01-08,31-12-08,Burundi,Both sexes,0-4 years of age,Other noncommunicable diseases (postneonatal only)
5840343,2013,AGEGROUP_DAYS0-27,CHILDCAUSE_CH17,7.2,7.24177,2023-11-20T09:50:30Z,01-01-13,31-12-13,Eritrea,Both sexes,0-27 days,Injuries
5843341,2020,AGEGROUP_DAYS0-27,CHILDCAUSE_CH18,0.0,0.0,2023-11-20T09:25:52Z,01-01-20,31-12-20,Eritrea,Both sexes,0-27 days,Tuberculosis
5843956,2000,AGEGROUP_DAYS0-27,CHILDCAUSE_CH11,8600.6,8600.59677,2023-11-20T10:20:16Z,01-01-00,31-12-00,Kenya,Both sexes,0-27 days,Birth asphyxia and birth trauma
5846372,2017,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH5,9.9,9.88257,2023-11-20T09:51:58Z,01-01-17,31-12-17,Somalia,Both sexes,1-59 months,Tetanus
5847219,2019,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH12,0.0,0.0,2023-11-20T09:39:06Z,01-01-19,31-12-19,Uganda,Both sexes,1-59 months,Sepsis and other infectious conditions of the newborn
5849836,2000,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH18,3939.2,3939.18384,2023-11-20T10:18:36Z,01-01-00,31-12-00,Ethiopia,Both sexes,1-59 months,Tuberculosis
5850231,2009,AGEGROUP_DAYS0-27,CHILDCAUSE_CH10,8956.6,8956.58278,2023-11-20T10:20:21Z,01-01-09,31-12-09,Somalia,Both sexes,0-27 days,Prematurity
5851241,2015,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH15,2229.1,2229.1319,2023-11-20T10:16:54Z,01-01-15,31-12-15,Ethiopia,Both sexes,1-59 months,Congenital anomalies
5852464,2007,AGEGROUP_DAYS0-27,CHILDCAUSE_CH17,28.4,28.37283,2023-11-20T09:56:35Z,01-01-07,31-12-07,Rwanda,Both sexes,0-27 days,Injuries
5853687,2008,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH18,39.4,39.37597,2023-11-20T09:58:14Z,01-01-08,31-12-08,Rwanda,Both sexes,1-59 months,Tuberculosis
5855301,2011,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH11,126.9,126.87046,2023-11-20T10:04:04Z,01-01-11,31-12-11,South Sudan,Both sexes,1-59 months,Birth asphyxia and birth trauma
5856049,2020,AGEGROUP_DAYS0-27,CHILDCAUSE_CH18,0.0,0.0,2023-11-20T09:21:36Z,01-01-20,31-12-20,Burundi,Both sexes,0-27 days,Tuberculosis
5856558,2003,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH7,1495.6,1495.61236,2023-11-20T10:15:38Z,01-01-03,31-12-03,South Sudan,Both sexes,1-59 months,Meningitis/encephalitis
5860040,2009,AGEGROUP_YEARS0-4,CHILDCAUSE_CH12,2100.0,2100.22346,2024-03-25T14:04:48Z,01-01-09,31-12-09,Kenya,Both sexes,0-4 years of age,Sepsis and other infectious conditions of the newborn
5864457,2021,AGEGROUP_YEARS0-4,CHILDCAUSE_CH2,808.0,808.27962,2024-03-25T14:04:48Z,01-01-21,31-12-21,South Sudan,Both sexes,0-4 years of age,HIV/AIDS
5864981,2014,AGEGROUP_YEARS0-4,CHILDCAUSE_CH16,3878.738532110092,7716.570380779221,2024-03-25T14:04:48Z,01-01-14,31-12-14,Uganda,Both sexes,0-4 years of age,Other noncommunicable diseases (postneonatal only)
5865045,2009,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH16,893.5,893.46324,2023-11-20T10:13:44Z,01-01-09,31-12-09,Rwanda,Both sexes,1-59 months,Other noncommunicable diseases (postneonatal only)
5865877,2013,AGEGROUP_YEARS0-4,CHILDCAUSE_CH9,925.0,925.06268,2024-03-25T14:04:48Z,01-01-13,31-12-13,Eritrea,Both sexes,0-4 years of age,Acute lower respiratory infections
5866000,2010,AGEGROUP_YEARS0-4,CHILDCAUSE_CH13,1821.1155115511551,1989.493064318182,2024-03-25T14:04:48Z,01-01-10,31-12-10,Rwanda,Both sexes,0-4 years of age,Other Group 1 (postneonatal only)
5866122,2018,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH16,6277.8,6277.75897,2023-11-20T10:19:37Z,01-01-18,31-12-18,Ethiopia,Both sexes,1-59 months,Other noncommunicable diseases (postneonatal only)
5867071,2015,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH8,2674.5,2674.50805,2023-11-20T10:17:28Z,01-01-15,31-12-15,Kenya,Both sexes,1-59 months,Malaria
5868786,2015,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH8,5502.0,5501.97304,2023-11-20T10:19:21Z,01-01-15,31-12-15,South Sudan,Both sexes,1-59 months,Malaria
5871751,2011,AGEGROUP_DAYS0-27,CHILDCAUSE_CH15,2141.6,2141.6374,2023-11-20T10:16:47Z,01-01-11,31-12-11,Kenya,Both sexes,0-27 days,Congenital anomalies
5875148,2001,AGEGROUP_DAYS0-27,CHILDCAUSE_CH2,1.4,1.35625,2023-11-20T09:44:56Z,01-01-01,31-12-01,Djibouti,Both sexes,0-27 days,HIV/AIDS
5875302,2021,AGEGROUP_YEARS0-4,CHILDCAUSE_CH8,570.0,570.04367,2024-03-25T14:04:48Z,01-01-21,31-12-21,Rwanda,Both sexes,0-4 years of age,Malaria
5875464,2013,AGEGROUP_YEARS0-4,CHILDCAUSE_CH2,1116.0,1115.50384,2024-03-25T14:04:48Z,01-01-13,31-12-13,South Sudan,Both sexes,0-4 years of age,HIV/AIDS
5877336,2014,AGEGROUP_YEARS0-4,CHILDCAUSE_CH3,3357.0,3356.99606,2024-03-25T14:04:48Z,01-01-14,31-12-14,Burundi,Both sexes,0-4 years of age,Diarrhoeal diseases
5877365,2004,AGEGROUP_YEARS0-4,CHILDCAUSE_CH16,2352.1143790849674,2404.900825714286,2024-03-25T14:04:48Z,01-01-04,31-12-04,Burundi,Both sexes,0-4 years of age,Other noncommunicable diseases (postneonatal only)
5879524,2014,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH3,1541.2,1541.23192,2023-11-20T10:15:44Z,01-01-14,31-12-14,Rwanda,Both sexes,1-59 months,Diarrhoeal diseases
5881500,2008,AGEGROUP_DAYS0-27,CHILDCAUSE_CH7,88.7,88.7229,2023-11-20T10:02:14Z,01-01-08,31-12-08,Burundi,Both sexes,0-27 days,Meningitis/encephalitis
5884621,2003,AGEGROUP_DAYS0-27,CHILDCAUSE_CH5,3599.9,3599.92384,2023-11-20T10:18:22Z,01-01-03,31-12-03,Ethiopia,Both sexes,0-27 days,Tetanus
5886717,2010,AGEGROUP_YEARS0-4,CHILDCAUSE_CH16,2894.753289473684,2993.2582098701305,2024-03-25T14:04:48Z,01-01-10,31-12-10,South Sudan,Both sexes,0-4 years of age,Other noncommunicable diseases (postneonatal only)
5889269,2003,AGEGROUP_DAYS0-27,CHILDCAUSE_CH6,0.0,0.0,2023-11-20T09:26:14Z,01-01-03,31-12-03,Ethiopia,Both sexes,0-27 days,Measles
5890646,2011,AGEGROUP_DAYS0-27,CHILDCAUSE_CH9,2999.7,2999.67482,2023-11-20T10:17:51Z,01-01-11,31-12-11,Kenya,Both sexes,0-27 days,Acute lower respiratory infections
5890962,2006,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH3,697.6,697.6261,2023-11-20T10:12:42Z,01-01-06,31-12-06,Eritrea,Both sexes,1-59 months,Diarrhoeal diseases
5891128,2020,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH11,59.8,59.80821,2023-11-20T10:00:16Z,01-01-20,31-12-20,Eritrea,Both sexes,1-59 months,Birth asphyxia and birth trauma
5893108,2020,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH9,5036.0,5036.01669,2023-11-20T10:19:10Z,01-01-20,31-12-20,Kenya,Both sexes,1-59 months,Acute lower respiratory infections
5894217,2005,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH12,0.0,0.0,2023-11-20T09:36:45Z,01-01-05,31-12-05,Somalia,Both sexes,1-59 months,Sepsis and other infectious conditions of the newborn
5896992,2002,AGEGROUP_YEARS0-4,CHILDCAUSE_CH19,370.0,370.12892,2024-03-25T14:04:48Z,01-01-02,31-12-02,Djibouti,Both sexes,0-4 years of age,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
5897959,2015,AGEGROUP_DAYS0-27,CHILDCAUSE_CH19,84.3,84.34717,2023-11-20T10:02:00Z,01-01-15,31-12-15,Djibouti,Both sexes,0-27 days,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
5899269,2019,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH17,1222.0,1221.95548,2023-11-20T10:14:53Z,01-01-19,31-12-19,Rwanda,Both sexes,1-59 months,Injuries
5901816,2012,AGEGROUP_YEARS0-4,CHILDCAUSE_CH19,5144.0,5144.17603,2024-03-25T14:04:48Z,01-01-12,31-12-12,South Sudan,Both sexes,0-4 years of age,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
5903527,2001,AGEGROUP_DAYS0-27,CHILDCAUSE_CH15,648.4,648.43821,2023-11-20T10:12:19Z,01-01-01,31-12-01,Somalia,Both sexes,0-27 days,Congenital anomalies
5904671,2005,AGEGROUP_YEARS0-4,CHILDCAUSE_CH10,4847.0,4847.10518,2024-03-25T14:04:48Z,01-01-05,31-12-05,Rwanda,Both sexes,0-4 years of age,Prematurity
5904681,2013,AGEGROUP_DAYS0-27,CHILDCAUSE_CH15,130.9,130.92494,2023-11-20T10:04:14Z,01-01-13,31-12-13,Eritrea,Both sexes,0-27 days,Congenital anomalies
5905538,2015,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH3,389.2,389.18518,2023-11-20T10:10:10Z,01-01-15,31-12-15,Eritrea,Both sexes,1-59 months,Diarrhoeal diseases
5913179,2013,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH11,648.8,648.77875,2023-11-20T10:12:19Z,01-01-13,31-12-13,Uganda,Both sexes,1-59 months,Birth asphyxia and birth trauma
5913186,2011,AGEGROUP_YEARS0-4,CHILDCAUSE_CH13,405.0584415584416,405.0943937337662,2024-03-25T14:04:48Z,01-01-11,31-12-11,Eritrea,Both sexes,0-4 years of age,Other Group 1 (postneonatal only)
5916841,2012,AGEGROUP_YEARS0-4,CHILDCAUSE_CH8,780.0,780.20641,2024-03-25T14:04:48Z,01-01-12,31-12-12,Rwanda,Both sexes,0-4 years of age,Malaria
5918133,2006,AGEGROUP_YEARS0-4,CHILDCAUSE_CH19,5691.0,5690.95603,2024-03-25T14:04:48Z,01-01-06,31-12-06,South Sudan,Both sexes,0-4 years of age,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
5919649,2014,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH2,3726.9,3726.91406,2023-11-20T10:18:28Z,01-01-14,31-12-14,Uganda,Both sexes,1-59 months,HIV/AIDS
5926213,2018,AGEGROUP_YEARS0-4,CHILDCAUSE_CH19,5252.0,5252.13324,2024-03-25T14:04:48Z,01-01-18,31-12-18,South Sudan,Both sexes,0-4 years of age,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
5926333,2006,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH7,2032.0,2032.01387,2023-11-20T10:16:37Z,01-01-06,31-12-06,South Sudan,Both sexes,1-59 months,Meningitis/encephalitis
5927010,2007,AGEGROUP_DAYS0-27,CHILDCAUSE_CH9,3518.4,3518.36122,2023-11-20T10:18:19Z,01-01-07,31-12-07,Kenya,Both sexes,0-27 days,Acute lower respiratory infections
5930223,2018,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH12,0.0,0.0,2023-11-20T09:21:37Z,01-01-18,31-12-18,Burundi,Both sexes,1-59 months,Sepsis and other infectious conditions of the newborn
5932719,2016,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH8,5558.1,5558.10568,2023-11-20T10:19:22Z,01-01-16,31-12-16,South Sudan,Both sexes,1-59 months,Malaria
5933043,2016,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH17,317.1,317.08804,2023-11-20T10:09:18Z,01-01-16,31-12-16,Eritrea,Both sexes,1-59 months,Injuries
5933988,2004,AGEGROUP_YEARS0-4,CHILDCAUSE_CH15,705.0,704.8203,2024-03-25T14:04:48Z,01-01-04,31-12-04,Burundi,Both sexes,0-4 years of age,Congenital anomalies
5934562,2005,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH17,50.5,50.53297,2023-11-20T09:59:25Z,01-01-05,31-12-05,Djibouti,Both sexes,1-59 months,Injuries
5936419,2020,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH17,1180.4,1180.39545,2023-11-20T10:14:44Z,01-01-20,31-12-20,Rwanda,Both sexes,1-59 months,Injuries
5936806,2012,AGEGROUP_DAYS0-27,CHILDCAUSE_CH10,40430.3,40430.26999,2023-11-20T10:21:52Z,01-01-12,31-12-12,Ethiopia,Both sexes,0-27 days,Prematurity
5937107,2021,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH16,1480.9,1480.89097,2023-11-20T10:15:36Z,01-01-21,31-12-21,Kenya,Both sexes,1-59 months,Other noncommunicable diseases (postneonatal only)
5939092,2017,AGEGROUP_DAYS0-27,CHILDCAUSE_CH15,561.4,561.37213,2023-11-20T10:11:46Z,01-01-17,31-12-17,South Sudan,Both sexes,0-27 days,Congenital anomalies
5940853,2015,AGEGROUP_DAYS0-27,CHILDCAUSE_CH7,13.8,13.80349,2023-11-20T09:53:44Z,01-01-15,31-12-15,Eritrea,Both sexes,0-27 days,Meningitis/encephalitis
5940960,2012,AGEGROUP_YEARS0-4,CHILDCAUSE_CH10,5246.0,5246.35319,2024-03-25T14:04:48Z,01-01-12,31-12-12,Burundi,Both sexes,0-4 years of age,Prematurity
5940970,2006,AGEGROUP_YEARS0-4,CHILDCAUSE_CH19,1445.0,1445.12231,2024-03-25T14:04:48Z,01-01-06,31-12-06,Eritrea,Both sexes,0-4 years of age,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
5940996,2015,AGEGROUP_DAYS0-27,CHILDCAUSE_CH10,756.9,756.85766,2023-11-20T10:13:01Z,01-01-15,31-12-15,Eritrea,Both sexes,0-27 days,Prematurity
5942239,2004,AGEGROUP_YEARS0-4,CHILDCAUSE_CH7,824.0,823.74862,2024-03-25T14:04:48Z,01-01-04,31-12-04,Burundi,Both sexes,0-4 years of age,Meningitis/encephalitis
5942271,2018,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH9,5469.1,5469.11603,2023-11-20T10:19:21Z,01-01-18,31-12-18,Kenya,Both sexes,1-59 months,Acute lower respiratory infections
5942289,2017,AGEGROUP_YEARS0-4,CHILDCAUSE_CH10,3534.225,13050.25112,2024-03-25T14:04:48Z,01-01-17,31-12-17,Kenya,Both sexes,0-4 years of age,Prematurity
5946778,2007,AGEGROUP_YEARS0-4,CHILDCAUSE_CH2,65.0,65.46499,2024-03-25T14:04:48Z,01-01-07,31-12-07,Eritrea,Both sexes,0-4 years of age,HIV/AIDS
5948314,2008,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH10,148.8,148.84009,2023-11-20T10:04:48Z,01-01-08,31-12-08,South Sudan,Both sexes,1-59 months,Prematurity
5948928,2003,AGEGROUP_DAYS0-27,CHILDCAUSE_CH5,5.3,5.32821,2023-11-20T09:49:20Z,01-01-03,31-12-03,Djibouti,Both sexes,0-27 days,Tetanus
5951005,2009,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH17,1302.9,1302.88463,2023-11-20T10:15:06Z,01-01-09,31-12-09,Rwanda,Both sexes,1-59 months,Injuries
5951688,2014,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH17,1715.6,1715.55271,2023-11-20T10:16:04Z,01-01-14,31-12-14,Somalia,Both sexes,1-59 months,Injuries
5954971,2021,AGEGROUP_DAYS0-27,CHILDCAUSE_CH3,335.4,335.35236,2023-11-20T10:09:33Z,01-01-21,31-12-21,South Sudan,Both sexes,0-27 days,Diarrhoeal diseases
5955203,2017,AGEGROUP_DAYS0-27,CHILDCAUSE_CH10,13170.0,13170.00788,2023-11-20T10:20:55Z,01-01-17,31-12-17,Uganda,Both sexes,0-27 days,Prematurity
5956106,2015,AGEGROUP_DAYS0-27,CHILDCAUSE_CH5,17.9,17.92918,2023-11-20T09:54:47Z,01-01-15,31-12-15,Burundi,Both sexes,0-27 days,Tetanus
5957237,2000,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH6,945.6,945.59483,2023-11-20T10:13:58Z,01-01-00,31-12-00,Rwanda,Both sexes,1-59 months,Measles
5959116,2019,AGEGROUP_YEARS0-4,CHILDCAUSE_CH6,48.0,48.34149,2024-03-25T14:04:48Z,01-01-19,31-12-19,Rwanda,Both sexes,0-4 years of age,Measles
5960229,2017,AGEGROUP_DAYS0-27,CHILDCAUSE_CH19,745.1,745.1448,2023-11-20T10:12:57Z,01-01-17,31-12-17,Rwanda,Both sexes,0-27 days,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
5960329,2020,AGEGROUP_DAYS0-27,CHILDCAUSE_CH10,3216.9,3216.95,2023-11-20T10:18:05Z,01-01-20,31-12-20,Rwanda,Both sexes,0-27 days,Prematurity
5962959,2007,AGEGROUP_DAYS0-27,CHILDCAUSE_CH8,0.0,0.0,2023-11-20T09:25:52Z,01-01-07,31-12-07,Eritrea,Both sexes,0-27 days,Malaria
5964474,2021,AGEGROUP_DAYS0-27,CHILDCAUSE_CH19,10589.7,10589.72582,2023-11-20T10:20:39Z,01-01-21,31-12-21,Ethiopia,Both sexes,0-27 days,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
5966079,2009,AGEGROUP_YEARS0-4,CHILDCAUSE_CH9,1068.0,1067.51269,2024-03-25T14:04:48Z,01-01-09,31-12-09,Eritrea,Both sexes,0-4 years of age,Acute lower respiratory infections
5966343,2020,AGEGROUP_DAYS0-27,CHILDCAUSE_CH15,488.1,488.13306,2023-11-20T10:11:10Z,01-01-20,31-12-20,South Sudan,Both sexes,0-27 days,Congenital anomalies
5967738,2017,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH11,756.1,756.0863,2023-11-20T10:13:01Z,01-01-17,31-12-17,Uganda,Both sexes,1-59 months,Birth asphyxia and birth trauma
5969206,2013,AGEGROUP_DAYS0-27,CHILDCAUSE_CH12,152.0,151.9532,2023-11-20T10:04:54Z,01-01-13,31-12-13,Eritrea,Both sexes,0-27 days,Sepsis and other infectious conditions of the newborn
5970486,2009,AGEGROUP_DAYS0-27,CHILDCAUSE_CH10,13837.6,13837.63487,2023-11-20T10:20:59Z,01-01-09,31-12-09,Kenya,Both sexes,0-27 days,Prematurity
5970998,2017,AGEGROUP_YEARS0-4,CHILDCAUSE_CH11,540.0,540.36512,2024-03-25T14:04:48Z,01-01-17,31-12-17,Eritrea,Both sexes,0-4 years of age,Birth asphyxia and birth trauma
5973541,2014,AGEGROUP_YEARS0-4,CHILDCAUSE_CH12,1907.0,1906.7283,2024-03-25T14:04:48Z,01-01-14,31-12-14,Somalia,Both sexes,0-4 years of age,Sepsis and other infectious conditions of the newborn
5973569,2003,AGEGROUP_YEARS0-4,CHILDCAUSE_CH7,712.0,712.28866,2024-03-25T14:04:48Z,01-01-03,31-12-03,Rwanda,Both sexes,0-4 years of age,Meningitis/encephalitis
5974419,2001,AGEGROUP_DAYS0-27,CHILDCAUSE_CH12,64.1,64.11848,2023-11-20T10:00:39Z,01-01-01,31-12-01,Djibouti,Both sexes,0-27 days,Sepsis and other infectious conditions of the newborn
5975631,2019,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH16,43.1,43.08657,2023-11-20T09:58:39Z,01-01-19,31-12-19,Djibouti,Both sexes,1-59 months,Other noncommunicable diseases (postneonatal only)
